1 0
1.0018 0
1.5016 0
2.0016 0
2.5016 0
3.0016 0
3.5016 0
4.0016 0
4.5016 0
5.001064 0
5.500477 0.113636363636364
6.000461 0.0327868852459016
6.500325 0.0487804878048781
7.000349 0.0632911392405063
7.500264 0.0487804878048781
8.000264 0.0666666666666667
8.500069 0.0384615384615385
9.000376 0.0697674418604651
9.500056 0.051948051948052
10.000069 0.0657894736842105
10.500109 0.0571428571428571
11.000141 0.0526315789473684
11.500264 0.0789473684210526
12.000176 0.0555555555555556
12.500056 0.0609756097560976
13.000037 0.0617283950617284
13.500477 0.0547945205479452
14.000264 0.0657894736842105
14.500064 0.0540540540540541
15.000064 0.0555555555555556
15.500304 0.0705882352941176
16.0008 0.0506329113924051
16.500056 0.0555555555555556
17.00096 0.0657894736842105
17.500429 0.0666666666666667
18.000064 0.0540540540540541
18.500003 0.0617283950617284
19.000003 0.0506329113924051
19.500589 0.0563380281690141
20.000056 0.0657894736842105
20.500176 0.0769230769230769
21.000264 0.0410958904109589
21.50064 0.0617283950617284
22.000037 0.0512820512820513
22.500003 0.0547945205479452
23.000696 0.0675675675675676
23.500269 0.0779220779220779
24.000069 0.0405405405405405
24.500053 0.0602409638554217
25.000309 0.0641025641025641
25.500643 0.0547945205479452
26.000003 0.0540540540540541
26.500803 0.08
27.000376 0.0405405405405405
27.500035 0.0689655172413793
28.000483 0.0657894736842105
28.500136 0.0410958904109589
29.000264 0.0666666666666667
29.500003 0.0810810810810811
30.000248 0.027027027027027
30.500216 0.0705882352941176
31.000043 0.0666666666666667
31.500264 0.0410958904109589
32.000269 0.0759493670886076
32.50064 0.0694444444444444
33.000264 0.0641025641025641
33.500424 0.037037037037037
34.000093 0.0675675675675676
34.500248 0.0405405405405405
35.000696 0.0769230769230769
35.500069 0.0704225352112676
36.000856 0.0641025641025641
36.500163 0.0476190476190476
37.000264 0.0675675675675676
37.500064 0.0526315789473684
38.000363 0.0540540540540541
38.500269 0.0704225352112676
39.000056 0.0641025641025641
39.500035 0.0574712643678161
40.000056 0.0563380281690141
40.500357 0.0533333333333333
41.000187 0.0649350649350649
41.500528 0.0704225352112676
42.000696 0.0526315789473684
42.500336 0.0581395348837209
43.000264 0.0563380281690141
43.500056 0.0526315789473684
44.000283 0.0759493670886076
44.500264 0.0563380281690141
45.000109 0.0526315789473684
45.500099 0.0113636363636364
46.000144 0.0220994475138122
46.500147 0.0112994350282486
47.000013 0.0223463687150838
47.500053 0.0111731843575419
48.000413 0.0223463687150838
48.500144 0.0111731843575419
49.000101 0.0223463687150838
49.500192 0.0111111111111111
49.999765 0.0224719101123595
