1 0
1.0018 0
1.5016 0
2.0016 0
2.5016 0
3.0016 0
3.5016 0
4.0016 0
4.5016 0
5.001064 0
5.500477 1280698.21390394
6.000461 980855.651089696
6.500325 1297076.90001499
7.000349 1230501.11022506
7.500264 1297235.05988838
8.000264 931348.248124991
8.500069 1247827.79976363
9.000376 1330199.68983325
9.500056 1214583.96659574
10.000069 1181276.98377624
10.500109 1098000.63586138
11.000141 1197742.23668926
11.500264 1164185.31015624
12.000176 1131121.84511052
12.500056 1281136.51271057
13.000037 1264546.42356465
13.500477 1147065.69932285
14.000264 1180816.52887276
14.500064 1164650.92468164
15.000064 1131375.18397645
15.500304 1313761.23317023
16.0008 1246006.38977635
16.500056 1131393.2839522
17.00096 1179175.98211434
17.500429 1163801.45834874
18.000064 1164650.92468164
18.500003 1264632.41220553
19.000003 1247992.51204493
19.500589 1113568.21664079
20.000056 1181307.69353832
20.500176 1197658.42423467
21.000264 1164185.31015623
21.50064 1263023.33013742
22.000037 1231268.88610243
22.500003 1148153.11108133
23.000696 1146563.98293575
23.500269 1180804.72705684
24.000069 1181276.98377624
24.500053 1297782.43506188
25.000309 1213969.76668419
25.500643 1146685.36262367
26.000003 1164793.01124193
26.500803 1146319.01166726
27.000376 1180552.22472701
27.500035 1347745.65780395
28.000483 1180299.83036387
28.500136 1164483.26055313
29.000264 1164185.31015623
29.500003 1131513.21092074
30.000248 1197486.04692073
30.500216 1313992.3553025
31.000043 1164699.83581412
31.500264 1164185.31015623
32.000269 1214066.83204435
32.50064 1113454.77788431
33.000264 1214078.96630579
33.500424 1296820.29638866
34.000093 1147946.48195436
34.500248 1180854.29626905
35.000696 1196414.59088949
35.500069 1098088.46379199
36.000856 1212643.95355152
36.500163 1330766.1702285
37.000264 1147554.09143972
37.500064 1197926.66538683
38.000363 1163954.96869273
38.500269 1097649.46458805
39.000056 1214583.96659574
39.500035 1364384.49308549
40.000056 1114755.14742349
40.500357 1180597.05370365
41.000187 1197632.08559999
41.500528 1097081.48195505
42.000696 1196414.59088949
42.500336 1346934.85977424
43.000264 1114291.65400668
43.500056 1197945.83006703
44.000283 1214032.8574027
44.500264 1114291.65400668
45.000109 1197818.87548514
45.500099 2894786.83220723
46.000144 2944432.00358297
46.500147 2911144.12362766
47.000013 2911924.28996844
47.500053 2944967.83340965
48.000413 2909596.67314797
48.500144 2944432.00358297
49.000101 2911411.89479725
49.500192 2960783.05930524
49.999765 2896721.45908579
